Site,Parameter,Date (LT),Year,Month,Day,Hour,NowCast Conc.,AQI,AQI Category,Raw Conc.,Conc. Unit,Duration,QC Name
New Delhi,PM2.5 - Principal,1/17/2020 23:00,2020,1,17,23,164.7,215,Very Unhealthy,180,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/18/2020 0:00,2020,1,18,0,170.3,221,Very Unhealthy,176,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/18/2020 1:00,2020,1,18,1,160.1,211,Very Unhealthy,150,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/18/2020 2:00,2020,1,18,2,146,198,Unhealthy,132,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/18/2020 3:00,2020,1,18,3,136.5,193,Unhealthy,127,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/18/2020 4:00,2020,1,18,4,128.2,189,Unhealthy,120,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/18/2020 5:00,2020,1,18,5,115.6,182,Unhealthy,102,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/18/2020 6:00,2020,1,18,6,100,174,Unhealthy,85,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/18/2020 7:00,2020,1,18,7,89.5,169,Unhealthy,79,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/18/2020 8:00,2020,1,18,8,85.7,167,Unhealthy,82,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/18/2020 9:00,2020,1,18,9,87.8,168,Unhealthy,90,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/18/2020 10:00,2020,1,18,10,90.4,169,Unhealthy,93,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/18/2020 11:00,2020,1,18,11,114.2,181,Unhealthy,138,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/18/2020 12:00,2020,1,18,12,132.5,191,Unhealthy,153,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/18/2020 13:00,2020,1,18,13,157.3,208,Very Unhealthy,181,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/18/2020 14:00,2020,1,18,14,154.6,205,Very Unhealthy,152,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/18/2020 15:00,2020,1,18,15,137.8,193,Unhealthy,121,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/18/2020 16:00,2020,1,18,16,117.9,183,Unhealthy,98,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/18/2020 17:00,2020,1,18,17,103.4,176,Unhealthy,89,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/18/2020 18:00,2020,1,18,18,104.2,176,Unhealthy,105,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/18/2020 19:00,2020,1,18,19,113.6,181,Unhealthy,123,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/18/2020 20:00,2020,1,18,20,129.3,189,Unhealthy,145,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/18/2020 21:00,2020,1,18,21,161.1,212,Very Unhealthy,193,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/18/2020 22:00,2020,1,18,22,183.5,234,Very Unhealthy,206,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/18/2020 23:00,2020,1,18,23,192.3,242,Very Unhealthy,201,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/19/2020 0:00,2020,1,19,0,188.1,238,Very Unhealthy,184,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/19/2020 1:00,2020,1,19,1,171,221,Very Unhealthy,154,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/19/2020 2:00,2020,1,19,2,156,206,Very Unhealthy,141,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/19/2020 3:00,2020,1,19,3,149,199,Unhealthy,142,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/19/2020 4:00,2020,1,19,4,141,195,Unhealthy,133,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/19/2020 5:00,2020,1,19,5,126.4,188,Unhealthy,111,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/19/2020 6:00,2020,1,19,6,109,179,Unhealthy,92,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/19/2020 7:00,2020,1,19,7,98.9,173,Unhealthy,89,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/19/2020 8:00,2020,1,19,8,130,189,Unhealthy,161,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/19/2020 9:00,2020,1,19,9,140.4,195,Unhealthy,151,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/19/2020 10:00,2020,1,19,10,141.2,195,Unhealthy,142,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/19/2020 11:00,2020,1,19,11,141.6,195,Unhealthy,142,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/19/2020 12:00,2020,1,19,12,145.8,198,Unhealthy,152,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/19/2020 13:00,2020,1,19,13,136.9,193,Unhealthy,126,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/19/2020 14:00,2020,1,19,14,123.5,186,Unhealthy,107,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/19/2020 15:00,2020,1,19,15,118.8,184,Unhealthy,113,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/19/2020 16:00,2020,1,19,16,115.3,182,Unhealthy,111,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/19/2020 17:00,2020,1,19,17,115.6,182,Unhealthy,116,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/19/2020 18:00,2020,1,19,18,117.5,183,Unhealthy,120,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/19/2020 19:00,2020,1,19,19,122.4,186,Unhealthy,130,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/19/2020 20:00,2020,1,19,20,136.3,193,Unhealthy,163,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/19/2020 21:00,2020,1,19,21,146.1,198,Unhealthy,164,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/19/2020 22:00,2020,1,19,22,150.2,200,Unhealthy,158,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/19/2020 23:00,2020,1,19,23,151.2,202,Very Unhealthy,153,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/20/2020 0:00,2020,1,20,0,150.1,200,Unhealthy,148,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/20/2020 1:00,2020,1,20,1,145.2,197,Unhealthy,136,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/20/2020 2:00,2020,1,20,2,138.1,194,Unhealthy,123,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/20/2020 3:00,2020,1,20,3,130.9,190,Unhealthy,116,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/20/2020 4:00,2020,1,20,4,127.9,188,Unhealthy,118,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/20/2020 5:00,2020,1,20,5,123.3,186,Unhealthy,114,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/20/2020 6:00,2020,1,20,6,118.8,184,Unhealthy,111,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/20/2020 7:00,2020,1,20,7,118.5,184,Unhealthy,118,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/20/2020 8:00,2020,1,20,8,118.5,184,Unhealthy,119,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/20/2020 9:00,2020,1,20,9,122.7,186,Unhealthy,132,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/20/2020 10:00,2020,1,20,10,125.3,187,Unhealthy,133,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/20/2020 11:00,2020,1,20,11,144.9,197,Unhealthy,176,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/20/2020 12:00,2020,1,20,12,164.6,215,Very Unhealthy,189,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/20/2020 13:00,2020,1,20,13,169.3,220,Very Unhealthy,176,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/20/2020 14:00,2020,1,20,14,172.9,223,Very Unhealthy,178,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/20/2020 15:00,2020,1,20,15,167.2,218,Very Unhealthy,159,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/20/2020 16:00,2020,1,20,16,153.9,204,Very Unhealthy,135,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/20/2020 17:00,2020,1,20,17,146.5,198,Unhealthy,136,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/20/2020 18:00,2020,1,20,18,144.9,197,Unhealthy,140,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/20/2020 19:00,2020,1,20,19,164.7,215,Very Unhealthy,196,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/20/2020 20:00,2020,1,20,20,170.5,221,Very Unhealthy,186,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/20/2020 21:00,2020,1,20,21,180.2,230,Very Unhealthy,199,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/20/2020 22:00,2020,1,20,22,211.9,262,Very Unhealthy,244,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/20/2020 23:00,2020,1,20,23,222.6,272,Very Unhealthy,236,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/21/2020 0:00,2020,1,21,0,229.1,279,Very Unhealthy,237,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/21/2020 1:00,2020,1,21,1,237.4,287,Very Unhealthy,247,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/21/2020 2:00,2020,1,21,2,245.5,295,Very Unhealthy,254,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/21/2020 3:00,2020,1,21,3,241.5,291,Very Unhealthy,237,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/21/2020 4:00,2020,1,21,4,225.9,276,Very Unhealthy,208,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/21/2020 5:00,2020,1,21,5,220.8,271,Very Unhealthy,214,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/21/2020 6:00,2020,1,21,6,218.6,268,Very Unhealthy,201,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/21/2020 7:00,2020,1,21,7,214.5,264,Very Unhealthy,203,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/21/2020 8:00,2020,1,21,8,215.4,265,Very Unhealthy,210,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/21/2020 9:00,2020,1,21,9,215.4,265,Very Unhealthy,213,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/21/2020 10:00,2020,1,21,10,218.9,269,Very Unhealthy,233,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/21/2020 11:00,2020,1,21,11,224.4,274,Very Unhealthy,245,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/21/2020 12:00,2020,1,21,12,229.1,279,Very Unhealthy,246,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/21/2020 13:00,2020,1,21,13,225.7,276,Very Unhealthy,215,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/21/2020 14:00,2020,1,21,14,214.4,264,Very Unhealthy,182,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/21/2020 15:00,2020,1,21,15,193.3,243,Very Unhealthy,160,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/21/2020 16:00,2020,1,21,16,161.2,212,Very Unhealthy,133,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/21/2020 17:00,2020,1,21,17,139.3,194,Unhealthy,121,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/21/2020 18:00,2020,1,21,18,138.6,194,Unhealthy,138,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/21/2020 19:00,2020,1,21,19,159.3,210,Very Unhealthy,180,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/21/2020 20:00,2020,1,21,20,175.6,226,Very Unhealthy,192,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/21/2020 21:00,2020,1,21,21,193.3,243,Very Unhealthy,211,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/21/2020 22:00,2020,1,21,22,199.1,249,Very Unhealthy,205,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/21/2020 23:00,2020,1,21,23,216.5,266,Very Unhealthy,234,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/22/2020 0:00,2020,1,22,0,209.9,260,Very Unhealthy,204,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/22/2020 1:00,2020,1,22,1,239.6,289,Very Unhealthy,269,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/22/2020 2:00,2020,1,22,2,278.3,329,Hazardous,317,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/22/2020 3:00,2020,1,22,3,328.6,378,Hazardous,379,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/22/2020 4:00,2020,1,22,4,360.8,408,Hazardous,393,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/22/2020 5:00,2020,1,22,5,348.4,398,Hazardous,336,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/22/2020 6:00,2020,1,22,6,314.2,364,Hazardous,280,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/22/2020 7:00,2020,1,22,7,235.1,285,Very Unhealthy,156,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/22/2020 8:00,2020,1,22,8,195.5,246,Very Unhealthy,156,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/22/2020 9:00,2020,1,22,9,182.2,232,Very Unhealthy,169,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/22/2020 10:00,2020,1,22,10,183.6,234,Very Unhealthy,185,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/22/2020 11:00,2020,1,22,11,220.8,271,Very Unhealthy,258,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/22/2020 12:00,2020,1,22,12,236.9,287,Very Unhealthy,253,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/22/2020 13:00,2020,1,22,13,215.4,265,Very Unhealthy,194,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/22/2020 14:00,2020,1,22,14,203.7,254,Very Unhealthy,192,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/22/2020 15:00,2020,1,22,15,189.8,240,Very Unhealthy,176,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/22/2020 16:00,2020,1,22,16,176.3,227,Very Unhealthy,163,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/22/2020 17:00,2020,1,22,17,164.3,215,Very Unhealthy,149,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/22/2020 18:00,2020,1,22,18,156.7,207,Very Unhealthy,145,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/22/2020 19:00,2020,1,22,19,156.8,207,Very Unhealthy,157,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/22/2020 20:00,2020,1,22,20,163,213,Very Unhealthy,171,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/22/2020 21:00,2020,1,22,21,170.4,221,Very Unhealthy,180,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/22/2020 22:00,2020,1,22,22,179,229,Very Unhealthy,190,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/22/2020 23:00,2020,1,22,23,182.6,233,Very Unhealthy,188,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/23/2020 0:00,2020,1,23,0,138.1,194,Unhealthy,92,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/23/2020 1:00,2020,1,23,1,110.5,179,Unhealthy,83,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/23/2020 2:00,2020,1,23,2,99.2,174,Unhealthy,88,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/23/2020 3:00,2020,1,23,3,92.6,170,Unhealthy,86,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/23/2020 4:00,2020,1,23,4,93.3,171,Unhealthy,94,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/23/2020 5:00,2020,1,23,5,89.6,169,Unhealthy,86,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/23/2020 6:00,2020,1,23,6,89.3,168,Unhealthy,89,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/23/2020 7:00,2020,1,23,7,86.6,167,Unhealthy,84,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/23/2020 8:00,2020,1,23,8,86.8,167,Unhealthy,87,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/23/2020 9:00,2020,1,23,9,86.3,167,Unhealthy,86,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/23/2020 10:00,2020,1,23,10,80.6,164,Unhealthy,75,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/23/2020 11:00,2020,1,23,11,71.3,159,Unhealthy,56,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/23/2020 12:00,2020,1,23,12,55.1,149,Unhealthy for Sensitive Groups,42,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/23/2020 13:00,2020,1,23,13,46,127,Unhealthy for Sensitive Groups,37,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/23/2020 14:00,2020,1,23,14,36.5,103,Unhealthy for Sensitive Groups,27,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/23/2020 15:00,2020,1,23,15,31.7,92,Moderate,27,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/23/2020 16:00,2020,1,23,16,29.3,87,Moderate,27,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/23/2020 17:00,2020,1,23,17,32.6,94,Moderate,36,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/23/2020 18:00,2020,1,23,18,39.3,110,Unhealthy for Sensitive Groups,46,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/23/2020 19:00,2020,1,23,19,48.6,133,Unhealthy for Sensitive Groups,58,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/23/2020 20:00,2020,1,23,20,60.8,154,Unhealthy,73,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/23/2020 21:00,2020,1,23,21,75.4,161,Unhealthy,90,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/23/2020 22:00,2020,1,23,22,77.7,162,Unhealthy,80,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/23/2020 23:00,2020,1,23,23,79.8,164,Unhealthy,82,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/24/2020 0:00,2020,1,24,0,80.9,164,Unhealthy,82,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/24/2020 1:00,2020,1,24,1,79.4,163,Unhealthy,78,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/24/2020 2:00,2020,1,24,2,79.7,163,Unhealthy,80,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/24/2020 3:00,2020,1,24,3,75.8,161,Unhealthy,72,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/24/2020 4:00,2020,1,24,4,73.9,161,Unhealthy,72,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/24/2020 5:00,2020,1,24,5,73.5,160,Unhealthy,73,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/24/2020 6:00,2020,1,24,6,72.4,160,Unhealthy,69,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/24/2020 7:00,2020,1,24,7,72.8,160,Unhealthy,69,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/24/2020 8:00,2020,1,24,8,72.6,160,Unhealthy,72,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/24/2020 9:00,2020,1,24,9,74.4,161,Unhealthy,80,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/24/2020 10:00,2020,1,24,10,77,162,Unhealthy,87,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/24/2020 11:00,2020,1,24,11,77.3,162,Unhealthy,79,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/24/2020 12:00,2020,1,24,12,75.4,161,Unhealthy,69,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/24/2020 13:00,2020,1,24,13,71.1,159,Unhealthy,61,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/24/2020 14:00,2020,1,24,14,63.1,155,Unhealthy,53,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/24/2020 15:00,2020,1,24,15,56.2,151,Unhealthy,49,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/24/2020 16:00,2020,1,24,16,46.3,128,Unhealthy for Sensitive Groups,38,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/24/2020 17:00,2020,1,24,17,50.1,137,Unhealthy for Sensitive Groups,54,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/24/2020 18:00,2020,1,24,18,45.5,126,Unhealthy for Sensitive Groups,41,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/24/2020 19:00,2020,1,24,19,53.2,145,Unhealthy for Sensitive Groups,61,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/24/2020 20:00,2020,1,24,20,65.1,156,Unhealthy,77,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/24/2020 21:00,2020,1,24,21,83,165,Unhealthy,101,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/24/2020 22:00,2020,1,24,22,104.5,176,Unhealthy,126,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/24/2020 23:00,2020,1,24,23,132.2,191,Unhealthy,160,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/25/2020 0:00,2020,1,25,0,144.1,197,Unhealthy,156,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/25/2020 1:00,2020,1,25,1,152.5,203,Very Unhealthy,161,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/25/2020 2:00,2020,1,25,2,151.8,202,Very Unhealthy,151,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/25/2020 3:00,2020,1,25,3,158.9,209,Very Unhealthy,166,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/25/2020 4:00,2020,1,25,4,148.4,199,Unhealthy,138,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/25/2020 5:00,2020,1,25,5,132.7,191,Unhealthy,117,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/25/2020 6:00,2020,1,25,6,123.3,186,Unhealthy,114,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/25/2020 7:00,2020,1,25,7,118.1,183,Unhealthy,113,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/25/2020 8:00,2020,1,25,8,117.6,183,Unhealthy,111,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/25/2020 9:00,2020,1,25,9,120.7,185,Unhealthy,122,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/25/2020 10:00,2020,1,25,10,114.8,182,Unhealthy,106,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/25/2020 11:00,2020,1,25,11,108.3,178,Unhealthy,100,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/25/2020 12:00,2020,1,25,12,95.8,172,Unhealthy,85,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/25/2020 13:00,2020,1,25,13,82.2,165,Unhealthy,69,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/25/2020 14:00,2020,1,25,14,70.1,159,Unhealthy,58,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/25/2020 15:00,2020,1,25,15,66.5,157,Unhealthy,63,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/25/2020 16:00,2020,1,25,16,60.2,153,Unhealthy,54,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/25/2020 17:00,2020,1,25,17,60.6,154,Unhealthy,61,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/25/2020 18:00,2020,1,25,18,69.3,158,Unhealthy,78,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/25/2020 19:00,2020,1,25,19,73.6,160,Unhealthy,78,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/25/2020 20:00,2020,1,25,20,92.3,170,Unhealthy,111,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/25/2020 21:00,2020,1,25,21,128.6,189,Unhealthy,165,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/25/2020 22:00,2020,1,25,22,165.3,216,Very Unhealthy,202,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/25/2020 23:00,2020,1,25,23,197.1,247,Very Unhealthy,229,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/26/2020 0:00,2020,1,26,0,221.1,271,Very Unhealthy,245,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/26/2020 1:00,2020,1,26,1,240.5,290,Very Unhealthy,260,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/26/2020 2:00,2020,1,26,2,256.8,307,Hazardous,273,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/26/2020 3:00,2020,1,26,3,268.4,319,Hazardous,280,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/26/2020 4:00,2020,1,26,4,277.2,327,Hazardous,286,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/26/2020 5:00,2020,1,26,5,293.6,344,Hazardous,310,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/26/2020 6:00,2020,1,26,6,311.3,361,Hazardous,329,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/26/2020 7:00,2020,1,26,7,294.2,344,Hazardous,277,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/26/2020 8:00,2020,1,26,8,272.6,323,Hazardous,251,UG/M3,1 Hr,Valid
